STATION,NAME,DATE,PRCP,SNOW,SNWD
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/09/17,0.02,0.2,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/10/17,0.2,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/11/17,0.33,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/12/17,0.05,0.2,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/15/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/16/17,0.9,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/17/17,0.48,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/19/17,0.46,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/20/17,0.18,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/21/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/22/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/23/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/25/17,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/26/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/29/17,0,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/30/17,0.01,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",01/31/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/07/17,0.47,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/10/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/15/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/16/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/17/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/19/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/20/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/21/17,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/22/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/23/17,0.21,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/24/17,0.15,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/26/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",02/28/17,0.65,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/01/17,0.12,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/04/17,0.01,0.1,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/07/17,0.24,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/10/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/12/17,0.05,0.4,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/13/17,0.24,3.9,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/14/17,0.19,3.4,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/15/17,0,0,2
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/16/17,0,0,1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/17/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/19/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/20/17,0.13,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/21/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/22/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/23/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/25/17,0.71,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/26/17,0.3,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/29/17,0.11,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/30/17,1.84,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",03/31/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/03/17,0.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/04/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/05/17,1.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/06/17,0.29,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/10/17,0.32,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/13/17,0.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/14/17,0.06,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/15/17,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/16/17,0.59,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/17/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/19/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/20/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/21/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/22/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/23/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/26/17,0.22,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/27/17,0.14,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/29/17,1.95,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",04/30/17,1.32,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/01/17,0.09,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/02/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/06/17,0.11,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/08/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/09/17,0.13,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/10/17,0.87,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/15/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/16/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/17/17,0.37,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/19/17,0.23,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/20/17,0.34,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/21/17,0.05,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/22/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/23/17,0.33,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/24/17,0.17,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/26/17,0.53,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/29/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/30/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",05/31/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/08/17,0.06,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/10/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/14/17,0.59,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/15/17,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/16/17,0.22,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/17/17,0.42,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/19/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/20/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/21/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/22/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/23/17,0.71,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/24/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/26/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/28/17,1.3,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/29/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",06/30/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/03/17,0.04,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/10/17,0.73,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/11/17,0.56,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/12/17,1.77,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/15/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/16/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/17/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/19/17,0.48,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/20/17,1.77,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/21/17,1.43,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/22/17,0.66,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/23/17,0.21,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/26/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/29/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/30/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",07/31/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/01/17,0.92,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/03/17,0.88,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/10/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/15/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/16/17,0.17,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/17/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/19/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/20/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/21/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/22/17,0.02,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/23/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/26/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/27/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/28/17,0.36,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/29/17,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/30/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",08/31/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/02/17,0.25,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/04/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/05/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/06/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/07/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/10/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/11/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/14/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/15/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/16/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/17/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/18/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/19/17,0.07,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/20/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/21/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/22/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/23/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/24/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/25/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/26/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/27/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/28/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/29/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",09/30/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/01/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/02/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/03/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/04/17,0.03,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/05/17,0.01,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/06/17,0.3,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/07/17,0.43,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/08/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/09/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/17,0.78,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/17,0.79,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/13/17,0,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/14/17,4.19,0,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/15/17,0.2,0,0
